topic_id,token_order,token_value,token
33,20,10.204210454556339,contenttype multipartmixed
33,21,10.188782191546988,contenttransferencoding
33,22,10.090872376527749,id messageid
33,23,9.965137895762508,mimeversion contenttype
33,24,9.710013820337856,andrewskurthcom
34,00,14.467081314200936,judge
34,01,11.721414978835016,com
34,02,11.453455856546329,oversight
34,03,11.060135723005185,cdwr
34,04,10.705362130188732,mkt
34,05,10.632362253468042,fellow
34,06,10.552539884477575,port
34,07,10.160443556635101,pep
34,08,9.626576388351186,energy systems
34,09,9.608222016927446,performance management
34,10,9.572670452829403,reactions
34,11,9.554317465812398,triggered
34,12,9.338431047955453,residual
34,13,9.110410734337787,dresdner
34,14,8.967804646908139,law enforcement
34,15,8.810139450714125,bell
34,16,8.788149748922468,ls
34,17,8.688407054205644,alcoa
34,18,8.667251642320615,declaration
34,19,8.607207848888208,management team
34,20,8.593124160270754,warmer
34,21,8.552528456680704,powerex
34,22,8.418289621421522,testament
34,23,8.379813447379686,midyear
34,24,8.379391913552512,amro
35,00,11.784130972258962,original sent
35,01,11.729849194910674,file mailto
35,02,10.813005399498513,sent pm
35,03,10.330654937470195,enroncom file
35,04,10.282757793241025,volunteer
35,05,9.726848494388227,ofo
35,06,9.569529686135237,enroncom enroncom
35,07,9.534142898120267,tholt
35,08,9.506766432334194,sent cc
35,09,9.397824912692627,kslawcom
35,10,9.215182280449397,pm subject
35,11,8.947426694658471,importance high
35,12,8.682904620047552,mailto mailto
35,13,8.670457421587344,lv
35,14,8.644598204523156,tripp
35,15,8.5390075234697,financial products
35,16,8.296925366071573,fax original
35,17,8.268288648621656,iii subject
35,18,8.135368433138646,drop line
35,19,8.099679271988709,ubswcom
35,20,7.901826520425646,body shop
35,21,7.7167483144080675,conference room
35,22,7.6102975167440885,form send
35,23,7.580797923152125,mcbride
35,24,7.538510591871299,email original
36,00,13.066284297025643,disk
36,01,12.520065720627871,hpl
36,02,12.282619741482737,transwestern
36,03,11.947048606074883,lateral
36,04,11.687445321890529,cp
36,05,11.554566237325638,amr
36,06,11.413174713696566,option program
36,07,11.29303804078285,hartsoe
36,08,11.234481253726008,segments
36,09,10.905492314293445,shelk
36,10,10.900836619915516,rorschach
36,11,10.83772871833316,enronoptions option
36,12,10.774873772015969,press conference
36,13,10.74036147358845,enronoptions
36,14,10.696238616616746,mercantile
36,15,10.693360052579873,transwestern pipeline
36,16,10.632476028447737,marchris
36,17,10.368525532095083,weather trading
36,18,10.283569980567107,rodriguezhouect
36,19,10.253133477013495,explosion
36,20,10.250520477157602,rodriguezhouect ect
36,21,10.07188983629203,chairman board
36,22,10.014158138497166,oneok
36,23,9.928247063419821,topock
36,24,9.758979435448776,joannie
37,00,14.226614546903342,email email
37,01,12.611705098592513,eb phone
37,02,11.896535997242,calger
37,03,11.08677113995223,cta
37,04,10.249302693096798,mailto original
37,05,10.097495413610893,hoecker
37,06,10.080837905864794,errorfree
37,07,10.060545626279708,guaranteed secure
37,08,10.05395867519476,secure errorfree
37,09,10.033129581598756,transmission guaranteed
37,10,9.426246594260128,daddy
37,11,9.404679766934581,virus
37,12,9.350077883363708,profession
37,13,9.309726054125715,compaq
37,14,9.247750722288503,subject weekly
37,15,9.187979465619664,sacks
37,16,9.163375109410312,malinowskiball
37,17,9.16145634279886,ensure virus
37,18,9.078016818948527,sent email
37,19,8.98414562209734,talking points
37,20,8.935233117481232,resign
37,21,8.845350851784918,begging
37,22,8.808926536915415,accept liability
37,23,8.749660864926671,arise result
37,24,8.684102283565114,errors omissions
38,00,11.2572717233921,shackletonhouect
38,01,10.990872023533008,taylorhouect
38,02,10.570242512606722,taylorhouect ect
38,03,10.301495036139038,shackletonhouect ect
38,04,9.659809977440013,ect taylorhouect
38,05,9.649066501417941,ect legal
38,06,9.41235067974933,joneshouect
38,07,8.860401411095573,murphyhouect
38,08,8.858434970737013,joneshouect ect
38,09,8.75453237236915,murphyhouect ect
38,10,8.659268680537831,mcconnellhouect
38,11,8.593567516303008,sagerhouect
38,12,8.417124942691952,aronowitzhouect
38,13,8.147103050933548,aronowitzhouect ect
38,14,7.968101084758663,ect bradfordhouect
38,15,7.948858922006759,clarkhouect
38,16,7.828200080451533,ect joneshouect
38,17,7.81603786391183,keannaenron
38,18,7.7841950833633415,dennecorpenron
38,19,7.75371670001974,clarkhouect ect
38,20,7.752490588997538,whitehouect
38,21,7.7226442438197855,j keannaenron
38,22,7.6835643571821866,ect smithhouect
38,23,7.655242314905302,sandershouect
38,24,7.652790243423608,whitehouect ect
39,00,11.839612503838904,ews
39,01,11.231291423820046,sanjay
39,02,11.046767259720838,engage
39,03,10.88434980698883,prc
39,04,10.671730088866882,references
39,05,10.296135293317452,ipo
39,06,10.209204876018582,violation
39,07,10.131644342019035,legal department
39,08,9.785091528142718,announcements
39,09,9.733148086497337,enas
39,10,9.52084871052569,bulletin
39,11,9.326192316884395,sent announcements
39,12,9.17445550720025,enhancement
39,13,9.125377417093302,constellation
39,14,9.04923626618783,ews legal
39,15,8.967653596230434,puget
39,16,8.951844209212046,drafts
39,17,8.80880729633806,bus
39,18,8.8026819751978,payroll
39,19,8.788784416943646,redistribute
39,20,8.737425966885578,deny
39,21,8.73221035956492,haedicke
39,22,8.685196678425768,enfolio
39,23,8.620372460391483,global contracts
39,24,8.49261037887387,enroncreditcom
40,00,12.161649214396856,annex
40,01,10.366765617940535,identify
40,02,10.088276173530291,insert
40,03,9.550942720050461,ets
40,04,9.399029483169759,business units
40,05,9.373094451687466,enw
40,06,8.720685910733948,ask questions
40,07,8.695063974208246,originators
40,08,8.617419671131868,parcel
40,09,8.59429777348539,lans
40,10,8.407611645860769,final final
40,11,8.34738647220484,business plan
40,12,8.337755568717345,assistance resolution
40,13,8.334738430678208,egep
40,14,8.185810882128866,following questions
40,15,8.12073776061386,detected
40,16,8.097083060470606,sql
40,17,7.840669331403078,sap
40,18,7.792190081806659,csc
40,19,7.639598141662798,subject assignment
40,20,7.558470158977617,discussion board
40,21,7.499595009384717,time discuss
40,22,7.41419443747207,directory
40,23,7.393030828748386,logistics
40,24,7.1285523881660975,xcelerator
41,00,14.37495179905208,enrononline
41,01,11.459868337656683,otc
41,02,11.4368225672733,eol
41,03,10.974879406734468,argentine
41,04,10.751963998232217,credit risk
41,05,10.40148349733025,subject eol
41,06,10.141377536259778,intends
41,07,10.025703625896803,metafile
41,08,10.025703625896803,picture metafile
41,09,9.724374060590367,https
41,10,9.442651194021813,time frame
41,11,9.420924105945838,manual intervention
41,12,9.384182478397836,helpdesk
41,13,9.197616951468788,ole
41,14,8.957197215649094,asked send
41,15,8.955028998126963,logic
41,16,8.918078488191325,smtp enronxgate
41,17,8.904577343922163,ole object
41,18,8.829771310174847,mtm
41,19,8.827583840660832,logging
41,20,8.81803992114731,avg
41,21,8.792881064251734,logged
41,22,8.750469061063754,product manager
41,23,8.709582941982216,filter
41,24,8.669633145257654,products offered
42,00,11.701660578136465,information contained
42,01,11.596120206143194,esource
42,02,11.098025928150133,new email
42,03,10.99478975049412,gas industry
42,04,10.475203901053419,report email
42,05,10.318384585161255,visit web
42,06,9.898619405550777,solicitation offer
42,07,9.574670770546424,distillate
42,08,9.402013981457586,username
42,09,9.326868161770953,contained email
42,10,9.293757753209519,tenaska
42,11,9.146368369122543,competitive analysis
42,12,9.024212412563607,ehronline
42,13,8.977076181090439,note click
42,14,8.942465025080928,shoemaker
42,15,8.939540963389934,sell solicitation
42,16,8.843871972733472,downloaded
42,17,8.800446382367117,impending
42,18,8.691349046921417,buy financial
42,19,8.664815925221337,footer
42,20,8.66430844622497,jafry
42,21,8.661763175550137,pigging
42,22,8.535609558318066,acrobat
42,23,8.468644229263493,aneela
42,24,8.43759038235199,mrha
43,00,11.096561352603151,shall
43,01,8.987846377220134,amendments
43,02,8.048292820666841,strategic
43,03,7.81383166119728,calculated
43,04,7.565579103292773,transfers
43,05,7.347807179492804,control area
43,06,7.224835755842374,involve
43,07,7.084885166092114,comparison
43,08,7.030794900726971,diligence
43,09,6.698072321820259,calculating
43,10,6.416378605579914,epc
43,11,6.381627258123851,boydlonect
43,12,6.314562998425183,rental rate
43,13,6.250465217681741,minimize
43,14,6.16502393470477,recommendation
43,15,6.144369965838802,esa
43,16,6.127631411655749,calculate
43,17,6.06804541152222,methodology
43,18,5.983205822409161,consisting
43,19,5.979583299047226,forwards
43,20,5.945441150999313,ldcs
43,21,5.888619461120375,boydlonect ect
43,22,5.833654609088338,sheets
43,23,5.6604229772108905,originals
43,24,5.53966928677592,site visit
44,00,12.783690556042142,tr
44,01,12.3284045397244,tr td
44,02,11.748920721475134,collapse
44,03,11.61677304417923,broken
44,04,11.364423481607286,trading business
44,05,11.279854383400087,td font
44,06,11.053925488722975,bed
44,07,10.87657350698889,img
44,08,10.84474810761585,sitting
44,09,10.580337947727886,arial
44,10,10.42709218032107,crossing
44,11,10.390359875133623,cds
44,12,10.38891304909078,oncall
44,13,10.136610696799643,repairs
44,14,10.02659486157567,helvetica
44,15,10.015061632457183,competitor
44,16,9.978730239021772,font arial
44,17,9.912586511463513,arial helvetica
44,18,9.88408372893539,discourage
44,19,9.84351289950634,woman
44,20,9.841386230127355,great deal
44,21,9.823526416325183,wr
44,22,9.753233526590954,click line
44,23,9.663288420451671,table tr
44,24,9.637077004705656,truck
45,00,13.513656038182589,school
45,01,11.541539525619106,borrow
45,02,10.525006289847717,suites
45,03,10.429828444578003,argentina
45,04,10.249647339476745,mba
45,05,10.240628324733112,capital partners
45,06,10.202293398645043,wave
45,07,10.04938324675085,cargill
45,08,10.022124463168364,africa
45,09,10.004424995478734,staying
45,10,9.809131430448467,boston ma
45,11,9.681188081352321,science
45,12,9.609528103623115,conventional
45,13,9.555382912078485,teco
45,14,9.553073879858179,learning
45,15,9.500057357876946,attributes
45,16,9.347404798298204,social
45,17,9.30439882289106,viruses
45,18,9.26759706038715,bin
45,19,9.238414012073266,subjects
45,20,9.22274970119572,beef
45,21,9.170931109964148,tends
45,22,8.950167623896153,school business
45,23,8.938390609310396,jul
45,24,8.911957398091552,subject deal
46,00,13.455352603040414,membership
46,01,12.670663739029798,cera
46,02,12.330458821750863,clairhouect
46,03,12.330121159876224,st clairhouect
46,04,12.046750025646496,ect ect
46,05,11.779521359237952,j hyvlhouect
46,06,11.779521359237952,hyvlhouect
46,07,11.670788962547078,germanyhouect
46,08,11.48263396316774,hyvlhouect ect
46,09,11.44639843072411,clairhouect ect
46,10,11.06024724128234,davishouect
46,11,10.923825708845236,davishouect ect
46,12,10.90209155810459,jacobyhouect
46,13,10.77784698859784,subject new
46,14,10.71688177712985,germanyhouect ect
46,15,10.437826280982986,ecc
46,16,10.340438760787801,moranhouect
46,17,10.242562077253018,jacobyhouect ect
46,18,10.177645327645443,moranhouect ect
46,19,9.858831812069008,ect st
46,20,9.805792398367627,ect davishouect
46,21,9.758448684034793,scholteshouect
46,22,9.604121831921905,scholteshouect ect
46,23,9.583194405347776,lexisnexis
46,24,9.487926334993924,stackhouect ect
47,00,12.390977791525358,doubletree
47,01,12.113236963261322,ontario
47,02,10.694341511997663,meters
47,03,10.67553740809361,ski
47,04,10.541384522967002,flying
47,05,9.996354866109057,inquiries
47,06,9.896383703976298,fantasy
47,07,9.793142006222173,garage
47,08,9.699507652203,proxy
47,09,9.647218645548854,vacations
47,10,9.468892091130224,parking
47,11,9.296079152935425,ranks
47,12,9.204865280711655,coworkers
47,13,9.17701329388794,boat
47,14,9.14767236673985,league
47,15,9.135972086309494,girl
47,16,9.106818532733318,connects
47,17,8.948149820072882,buffalo
47,18,8.909783017603058,detroit
47,19,8.852952590647,oakland
47,20,8.800579292883903,elevator
47,21,8.472247887231607,golf
47,22,8.294731080665946,complimentary
47,23,8.280429698868222,productive
47,24,8.26890596349116,new companies
48,00,10.702620236104302,doc
48,01,10.4901306934096,europe global
48,02,10.360002770896035,doc doc
48,03,10.260024122757988,docs
48,04,10.060733678008095,mou
48,05,9.651649952166228,subpoenas
48,06,9.572642030546518,gtcs
48,07,9.56397413096486,kingerski
48,08,9.515650090836786,meeting today
48,09,9.445510236473922,csa
48,10,9.107149724352045,subcommittee
48,11,8.897875524732957,socal edison
48,12,8.79065681997158,tribolet
48,13,8.542657029202545,america legal
48,14,8.467366997406524,compression services
48,15,8.459166631989433,vepco
48,16,8.394182026178049,subject proposed
48,17,8.269466400011762,subject ferc
48,18,8.19975915494662,attorneyclient
48,19,8.076414478809056,subject conference
48,20,8.034939840545519,international asset
48,21,7.982564075506911,cv
48,22,7.913827132190885,midmarket origination
48,23,7.8378599843215255,cantrell
48,24,7.8031312316091075,subject update
49,00,12.332040946386527,image
49,01,12.210837045150747,image image
49,02,10.230270036143587,subscribers
49,03,10.214068931241503,pjm
49,04,9.780150667247398,heating oil
49,05,9.687972171195376,html
49,06,9.5305298305062,checkout
49,07,9.49009847621885,unsubscribe
49,08,9.181535868791936,trademarks
49,09,9.094498582865956,free trial
49,10,8.853704902588488,subscribe
49,11,8.819259810354772,aol
49,12,8.805675308852493,headlines
49,13,8.645915017172602,greatest
49,14,8.640926475842278,gasfired
49,15,8.415999254918118,access online
49,16,8.30548190090113,tm
49,17,8.226197715973598,advertising
49,18,7.842495375248657,inventories
49,19,7.5994688434689,motley fool
49,20,7.580790792980855,eu
49,21,7.502969782107524,digital
49,22,7.467305289002186,electronics
49,23,7.449133622466209,change change
49,24,7.4474435275546105,fired
